x,y,z
902,0,0.0123848,0.00974478,1.39034,-426.891,-743.94,279.083
903,0,0.0118201,0.00927463,1.39092,-436.071,-742.91,279.288
904,0,0.0134955,0.00803072,1.3913,-445.394,-741.977,279.352
905,0,0.0129789,0.00735665,1.39128,-454.469,-740.936,279.465
906,0,0.0136073,0.00826995,1.39206,-463.566,-739.932,279.663
907,0,0.0137055,0.00741047,1.39165,-472.514,-739.05,279.668
908,0,0.0147821,0.00769049,1.39236,-481.512,-738.067,279.811
909,0,0.0127964,0.0101784,1.39317,-490.466,-737.041,279.905
910,0,0.0144781,0.00862321,1.39347,-499.429,-736.104,279.877
911,0,0.0144136,0.00880709,1.39281,-508.434,-735.125,280.106
912,0,0.0136056,0.00973013,1.39373,-517.269,-734.211,280.32
913,0,0.0141817,0.00778323,1.3941,-526.184,-733.427,280.397
914,0,0.0150776,0.00789015,1.3936,-535.02,-732.516,280.563
915,0,0.0138705,0.00751778,1.39367,-543.775,-731.648,280.775
916,0,0.0144915,0.007765,1.3941,-552.65,-730.767,280.742
917,0,0.0147755,0.00770723,1.39373,-561.414,-729.924,280.898
918,0,0.0145993,0.00927172,1.39479,-570.038,-728.958,281.037
919,0,0.0143043,0.00855663,1.39477,-578.597,-728.047,281.181
920,0,0.0142718,0.00934608,1.39444,-587.151,-727.184,281.346
921,0,0.0136717,0.00865421,1.39468,-595.671,-726.32,281.475
922,0,0.0145086,0.00776896,1.39422,-604.186,-725.533,281.644
923,0,0.0138068,0.00792262,1.39471,-612.611,-724.763,281.816
924,0,0.014187,0.00672368,1.39484,-620.978,-723.995,281.82
925,0,0.0140824,0.00756652,1.39437,-628.918,-723.117,282.061
926,0,0.0133547,0.00751251,1.39481,-636.666,-722.344,282.179
927,0,0.0140126,0.00761134,1.3948,-644.321,-721.546,282.172
928,0,0.0160148,0.00702613,1.39424,-652.011,-720.812,282.433
929,0,0.0154237,0.00700378,1.39446,-659.588,-720.028,282.587
930,0,0.0142798,0.00669146,1.39469,-667.185,-719.31,282.732
931,0,0.0162199,0.00686107,1.39437,-674.699,-718.569,282.911
932,0,0.0152922,0.00769106,1.39434,-682.256,-717.836,283.019
933,0,0.0148754,0.00688164,1.39483,-689.699,-717.106,283.133
934,0,0.0153515,0.00606362,1.39453,-697.056,-716.357,283.372
935,0,0.01361,0.00828078,1.39463,-704.31,-715.625,283.481
936,0,0.0150498,0.00635223,1.3948,-711.509,-714.877,283.592
937,0,0.0155204,0.00657252,1.39282,-718.505,-713.992,283.724
938,0,0.0129096,0.00799202,1.39375,-725.529,-713.26,283.871
939,0,0.0143539,0.00774295,1.39431,-732.214,-712.302,283.936
940,0,0.0159596,0.00488416,1.39516,-738.916,-711.685,284.122
941,0,0.0133933,0.00983128,1.39659,-745.307,-710.655,284.007
942,0,0.0154867,0.00489124,1.39794,-751.41,-709.633,284.32
943,0,0.0164742,0.00669105,1.39892,-757.358,-708.87,284.489
944,0,0.0121633,0.00695802,1.40152,-763.107,-707.752,284.409
945,0,0.0150246,0.00691634,1.40262,-768.836,-706.71,284.769
946,0,0.0134727,0.0069477,1.40437,-774.132,-705.731,284.769
947,0,0.0120745,0.00786825,1.4063,-779.25,-704.573,284.829
948,0,0.0146437,0.00683623,1.40916,-784.152,-703.481,285
949,0,0.0144998,0.00517314,1.41079,-788.863,-702.174,284.902
950,0,0.0139983,0.00632496,1.41307,-793.478,-701.062,284.984
951,0,0.0155658,0.00524463,1.4163,-797.78,-699.838,285.088
952,0,0.0144068,0.0065504,1.41885,-801.797,-698.705,285.072
953,0,0.0139958,0.00698574,1.42229,-805.771,-697.427,285.279
954,0,0.0149054,0.00628964,1.42528,-809.441,-696.143,285.222
955,0,0.0140503,0.0066398,1.42874,-813.016,-694.957,285.347
956,0,0.0149107,0.00651987,1.43119,-816.262,-693.697,285.399
957,0,0.01556,0.00577599,1.4357,-819.401,-692.321,285.499
958,0,0.0152938,0.00600058,1.43927,-822.321,-691.068,285.532
959,0,0.0160228,0.00603254,1.44367,-825.038,-689.62,285.629
960,0,0.0152801,0.00628564,1.44741,-827.574,-688.192,285.65
961,0,0.0172414,0.00426017,1.45153,-829.93,-686.854,285.622
962,0,0.0148826,0.00581691,1.45564,-832.106,-685.323,285.728
963,0,0.0164526,0.00513794,1.46012,-834.022,-683.865,285.697
964,0,0.0156543,0.00529156,1.46509,-835.844,-682.221,285.777
965,0,0.016903,0.00497295,1.4696,-837.403,-680.714,285.779
966,0,0.0151027,0.00574034,1.4741,-838.756,-678.999,285.771
967,0,0.0165523,0.00442324,1.47914,-839.936,-677.377,285.811
968,0,0.016568,0.0048667,1.4841,-840.895,-675.837,285.769
969,0,0.0151689,0.00529918,1.48925,-841.652,-674.097,285.812
970,0,0.0172283,0.00404416,1.49365,-842.168,-672.517,285.818
971,0,0.0141749,0.00728305,1.49939,-842.58,-670.878,285.809
972,0,0.017395,0.00329863,1.50392,-842.724,-669.182,285.777
973,0,0.0169529,0.00556258,1.50933,-842.672,-667.523,285.833
974,0,0.0176675,0.00424594,1.51482,-842.472,-665.757,285.689
975,0,0.016696,0.00550945,1.52038,-842.094,-664.03,285.704
976,0,0.0194707,0.0032674,1.52518,-841.482,-662.271,285.619
977,0,0.0158285,0.00574935,1.53131,-840.732,-660.419,285.609
978,0,0.0178092,0.00401135,1.53679,-839.914,-658.484,285.629
979,0,0.0191017,0.00445809,1.54311,-838.918,-656.491,285.531
980,0,0.0188558,0.00403404,1.54984,-837.801,-654.498,285.407
981,0,0.0200462,0.00404061,1.55638,-836.538,-652.409,285.442
982,0,0.0178848,0.00420772,1.56243,-835.277,-650.257,285.328
983,0,0.0187306,0.00405793,1.56895,-833.849,-647.963,285.379
984,0,0.0208577,0.00324473,1.57676,-832.349,-645.627,285.254
985,0,0.0182837,0.00550306,1.58444,-830.653,-643.2,285.273
986,0,0.0213288,0.00327649,1.59143,-828.848,-640.627,285.092
987,0,0.0191031,0.00460148,1.59885,-827.056,-637.984,285.012
988,0,0.0193004,0.00511714,1.60633,-825.077,-635.354,285.069
989,0,0.0208907,0.00396907,1.61428,-823.073,-632.587,284.859
990,0,0.0220058,0.00365041,1.6227,-820.879,-629.85,284.874
991,0,0.0200616,0.00502144,1.63049,-818.684,-626.943,284.71
992,0,0.0217184,0.003881,1.63844,-816.426,-624.012,284.61
993,0,0.0234292,0.0030415,1.64644,-814.089,-621.019,284.469
994,0,0.0224365,0.00276634,1.6556,-811.656,-617.948,284.344
995,0,0.0235809,0.00358704,1.66323,-809.158,-614.753,284.335
996,0,0.0221989,0.00408528,1.67243,-806.585,-611.553,284.166
997,0,0.0215549,0.00491678,1.68072,-804.057,-608.294,284.133
998,0,0.0247357,0.00435983,1.68908,-801.295,-605.002,284.012
999,0,0.0241262,0.00438792,1.69773,-798.728,-601.653,283.835
1000,0,0.0240619,0.00442029,1.70531,-795.992,-598.301,283.773
1001,0,0.0249092,0.00407387,1.71451,-793.332,-594.906,283.691
1002,0,0.0222325,0.00577083,1.72353,-790.528,-591.515,283.615
1003,0,0.0245583,0.00414934,1.73135,-787.798,-588.033,283.546
1004,0,0.0253245,0.0047625,1.74058,-785.029,-584.556,283.556
1005,0,0.0239101,0.00420618,1.74904,-782.143,-581.046,283.345
1006,0,0.0268235,0.0038811,1.75717,-779.351,-577.491,283.249
1007,0,0.0264148,0.00451233,1.76482,-776.393,-573.88,283.248
1008,0,0.0253864,0.00428673,1.77395,-773.442,-570.403,283.252
1009,0,0.0256148,0.00454849,1.78158,-770.565,-566.767,283.208
1010,0,0.0263053,0.00356581,1.78932,-767.803,-563.303,283.422
1011,0,0.0269409,0.00327261,1.79751,-764.864,-559.743,283.347
1012,0,0.024903,0.00244727,1.80643,-761.972,-556.208,283.303
1013,0,0.0255081,0.00269464,1.81396,-758.955,-552.404,283.341
1014,0,0.0270491,0.00243447,1.82283,-755.949,-548.685,283.399
1015,0,0.0268927,0.00249419,1.83061,-752.825,-544.85,283.39
1016,0,0.0275303,0.0014575,1.83918,-749.795,-540.965,283.417
1017,0,0.0266218,0.00246564,1.84708,-746.599,-537.12,283.245
1018,0,0.0261245,0.0017207,1.85515,-743.45,-533.216,283.242
1019,0,0.0277891,0.00155895,1.86339,-740.235,-529.214,283.229
1020,0,0.0293809,0.000126771,1.87132,-736.922,-525.305,283.236
1021,0,0.0278189,0.00213205,1.87978,-733.63,-521.208,283.064
1022,0,0.0278492,0.00159375,1.88736,-730.333,-517.192,283.067
1023,0,0.0273339,0.00203594,1.89525,-727.02,-513.085,282.926
1024,0,0.0271153,0.00179146,1.90349,-723.584,-508.957,282.844
1025,0,0.02657,0.00158574,1.91163,-720.111,-504.784,282.834
1026,0,0.0267481,0.00254623,1.9194,-716.541,-500.583,282.678
1027,0,0.0280669,0.00301507,1.92719,-713.023,-496.344,282.655
1028,0,0.0286278,0.00215066,1.93512,-709.49,-492.004,282.666
1029,0,0.0303136,0.00227626,1.94315,-705.906,-487.745,282.625
1030,0,0.0302408,0.000931321,1.95027,-702.302,-483.404,282.542
1031,0,0.030618,0.00206984,1.95743,-698.571,-479.014,282.41
1032,0,0.0315731,0.000517503,1.96527,-694.845,-474.522,282.366
1033,0,0.0304827,0.000881116,1.97298,-691.169,-470.008,282.361
1034,0,0.0297587,0.00143496,1.97958,-687.389,-465.59,282.265
1035,0,0.0291509,0.00190708,1.98677,-683.629,-461.12,282.078
1036,0,0.0290984,0.000640612,1.99399,-679.793,-456.613,282.021
1037,0,0.0305045,0.000867876,2.00172,-675.918,-451.997,281.918
1038,0,0.0305472,0.000323071,2.00859,-672.012,-447.379,281.803
1039,0,0.0309213,0.000267929,2.0155,-668.107,-442.699,281.779
1040,0,0.0291431,0.000553466,2.02199,-664.231,-437.974,281.636
1041,0,0.0297296,0.000537299,2.02841,-660.32,-433.256,281.492
1042,0,0.0309023,0.000214285,2.0349,-656.366,-428.526,281.422
1043,0,0.03001,0.000795899,2.04066,-652.393,-423.79,281.349
1044,0,0.0300803,0.00074926,2.04799,-648.385,-419.22,281.219
1045,0,0.0308279,0.000846727,2.05412,-644.354,-414.555,281.14
1046,0,0.0302135,0.000869474,2.06037,-640.319,-409.87,281.004
1047,0,0.0324928,0.000141106,2.06565,-636.201,-405.111,280.841
1048,0,0.0329145,0.000503149,2.07203,-632.139,-400.385,280.703
1049,0,0.0316717,0.000770186,2.07674,-628.007,-395.654,280.565
1050,0,0.0334643,-0.000231837,2.08213,-623.828,-391.009,280.472
1051,0,0.0337134,-0.000977521,2.08721,-619.685,-386.347,280.391
1052,0,0.0336803,0.00025377,2.09252,-615.46,-381.622,280.25
1053,0,0.0330915,0.000515331,2.09721,-611.293,-376.9,280.124
1054,0,0.0336171,0.000904916,2.10225,-607.063,-372.199,280.068
1055,0,0.0333279,-0.000196971,2.10632,-602.818,-367.463,279.963
1056,0,0.0346589,-0.000296568,2.11129,-598.553,-362.817,279.872
1057,0,0.0349686,-0.000136014,2.11554,-594.26,-358.186,279.719
1058,0,0.0330153,0.00117678,2.11951,-589.956,-353.527,279.596
1059,0,0.033629,0.000983529,2.12364,-585.657,-348.857,279.468
1060,0,0.034824,0.000337282,2.12787,-581.397,-344.228,279.365
1061,0,0.0330555,-2.18E-05,2.13198,-577.216,-339.54,279.221
1062,0,0.034159,0.000554481,2.13617,-572.898,-334.932,279.061
1063,0,0.0360947,0.000888248,2.13963,-568.578,-330.347,278.921
1064,0,0.0367045,0.00183963,2.14314,-564.188,-325.585,278.82
1065,0,0.0357302,0.00230595,2.14598,-559.748,-320.98,278.618
1066,0,0.0378479,0.00182475,2.14948,-555.322,-316.44,278.542
1067,0,0.0378238,0.00290906,2.15218,-550.842,-311.803,278.434
1068,0,0.0364286,0.00241011,2.15552,-546.301,-307.19,278.265
1069,0,0.0384935,0.00282396,2.15807,-541.767,-302.582,278.108
1070,0,0.0354539,0.00306763,2.16102,-537.257,-297.811,278.028
1071,0,0.0372207,0.00382362,2.16342,-532.643,-293.351,277.948
1072,0,0.037623,0.0034813,2.16616,-528.009,-288.701,277.802
1073,0,0.0361539,0.00466536,2.16883,-523.308,-284.086,277.609
1074,0,0.0345084,0.00485263,2.17076,-518.556,-279.293,277.405
1075,0,0.0380551,0.00521017,2.173,-513.716,-274.6,277.216
1076,0,0.0374158,0.00498536,2.17548,-508.829,-269.869,277.076
1077,0,0.0361971,0.005525,2.17766,-503.982,-265.122,276.956
1078,0,0.0385811,0.0048512,2.17979,-499.076,-260.459,276.853
1079,0,0.0372097,0.00591494,2.18227,-494.132,-255.783,276.618
1080,0,0.0364806,0.0061285,2.18354,-489.25,-250.927,276.491
1081,0,0.0386484,0.00690171,2.1853,-484.191,-246.233,276.48
1082,0,0.0383731,0.00610831,2.18696,-479.142,-241.503,276.241
1083,0,0.0379768,0.00615867,2.18809,-474.123,-236.705,276.183
1084,0,0.0384653,0.00623508,2.19042,-468.997,-232.024,275.996
1085,0,0.0366718,0.00677235,2.19287,-463.941,-227.208,275.8
1086,0,0.0386986,0.00610091,2.1936,-458.752,-222.288,275.812
1087,0,0.0384286,0.00697091,2.19525,-453.545,-217.495,275.539
1088,0,0.0383762,0.00759212,2.19743,-448.371,-212.604,275.415
1089,0,0.0398242,0.00786808,2.19826,-443.038,-207.686,275.267
1090,0,0.0392421,0.00801684,2.19977,-437.659,-202.92,274.979
1091,0,0.0403608,0.00843955,2.20067,-432.293,-198.03,274.869
1092,0,0.0410778,0.00778688,2.20191,-426.926,-193.15,274.808
1093,0,0.0412836,0.00852063,2.20278,-421.37,-188.408,274.57
1094,0,0.0403079,0.00754186,2.20351,-415.936,-183.47,274.523
1095,0,0.0402535,0.00780725,2.20503,-410.509,-178.673,274.459
1096,0,0.0400778,0.00765171,2.20525,-404.99,-173.839,274.229
1097,0,0.0416727,0.00866112,2.20637,-399.513,-168.84,274.163
1098,0,0.0421134,0.00825104,2.20733,-393.942,-163.903,273.958
1099,0,0.0408792,0.00827655,2.20699,-388.327,-158.985,273.775
1100,0,0.0399321,0.00921986,2.20892,-382.698,-153.919,273.701
1101,0,0.0393803,0.00852567,2.20919,-377.122,-149.017,273.469
1102,0,0.0411567,0.00836195,2.20936,-371.456,-144.006,273.437
1103,0,0.0428148,0.00853879,2.21079,-365.816,-138.976,273.261
1104,0,0.042509,0.007685,2.2109,-360.206,-133.991,273.125
1105,0,0.0426458,0.00873227,2.21194,-354.482,-128.997,273.083
1106,0,0.0400678,0.00886695,2.21248,-348.83,-123.915,272.915
1107,0,0.0419159,0.00848422,2.21278,-343.125,-118.925,272.798
1108,0,0.044908,0.00818616,2.21268,-337.471,-113.761,272.764
1109,0,0.043538,0.00861916,2.21467,-331.689,-108.655,272.511
1110,0,0.0454149,0.00773185,2.21423,-325.879,-103.549,272.375
1111,0,0.0421076,0.00900853,2.21516,-320.081,-98.402,272.294
1112,0,0.0430569,0.00902216,2.21562,-314.235,-93.2779,271.988
1113,0,0.0451393,0.00833158,2.215,-308.427,-88.1762,272.01
1114,0,0.0458598,0.00892378,2.21543,-302.589,-83.095,271.971
1115,0,0.0438502,0.00786801,2.21541,-296.772,-78.0022,271.872
1116,0,0.0445663,0.00816919,2.21554,-290.884,-72.9957,271.85
1117,0,0.0430704,0.00722374,2.21599,-285.081,-67.8413,271.597
1118,0,0.0439355,0.00706996,2.21602,-279.325,-62.7363,271.484
1119,0,0.0451771,0.00651664,2.21618,-273.451,-57.6892,271.415
1120,0,0.0451159,0.00723495,2.2157,-267.528,-52.6244,271.225
1121,0,0.0432879,0.00729244,2.21623,-261.687,-47.4433,271.184
1122,0,0.0443954,0.00708781,2.21636,-255.852,-42.3871,271.024
1123,0,0.044383,0.00620147,2.21592,-250.223,-37.2998,270.84
1124,0,0.0431532,0.00648757,2.21662,-244.583,-32.3353,270.828
1125,0,0.0447415,0.00477778,2.21643,-238.891,-27.5508,270.697
1126,0,0.0443663,0.0051338,2.21636,-233.375,-22.6385,270.669
1127,0,0.044459,0.00544691,2.21655,-227.841,-17.7994,270.668
1128,0,0.0445175,0.00468893,2.21687,-222.352,-13.1587,270.434
1129,0,0.0450461,0.0048119,2.21683,-217.017,-8.37251,270.414
1130,0,0.043733,0.00497407,2.21709,-211.619,-3.64371,270.341
1131,0,0.0443327,0.00415789,2.21651,-206.172,1.03034,270.136
1132,0,0.0443839,0.00433329,2.21635,-200.774,5.67174,270.139
1133,0,0.0430662,0.00389535,2.21651,-195.567,10.3842,269.986
1134,0,0.0441421,0.00373546,2.21686,-190.288,14.9043,269.893
1135,0,0.0429866,0.00371919,2.2166,-185.122,19.4414,269.907
1136,0,0.041856,0.00372442,2.21677,-180.089,23.8904,269.852
1137,0,0.0430426,0.00284425,2.21654,-174.971,28.2697,269.799
1138,0,0.0431814,0.00250552,2.217,-170.096,32.5724,269.812
1139,0,0.0430053,0.00158589,2.21581,-165.359,36.7834,269.752
1140,0,0.0418413,0.0018126,2.21569,-160.612,40.7629,269.694
1141,0,0.0436118,0.00167107,2.21499,-155.989,44.6169,269.555
1142,0,0.0434316,0.00209677,2.21384,-151.397,48.3813,269.389
1143,0,0.0419666,0.00191589,2.21403,-147.109,51.9692,269.418
1144,0,0.0423243,0.0012819,2.21418,-142.927,55.6047,269.448
1145,0,0.0428084,0.000901346,2.21442,-138.815,59.1293,269.369
1146,0,0.0433243,0.00167207,2.21441,-134.948,62.6225,269.268
1147,0,0.0435411,0.000815152,2.21454,-131.091,65.9038,269.248
1148,0,0.0411153,0.00176295,2.21474,-127.494,69.1085,269.238
1149,0,0.0425884,0.000645397,2.21575,-124.051,72.1424,269.269
1150,0,0.0419648,0.000365852,2.21561,-120.728,75.1527,269.21
1151,0,0.0418382,6.79E-05,2.21683,-117.591,77.9318,269.17
1152,0,0.0424362,-0.000277064,2.21701,-114.695,80.7496,269.163
1153,0,0.0426996,-0.00053243,2.21769,-111.839,83.3077,269.143
1154,0,0.0412667,-0.000229838,2.21869,-109.255,85.8556,269.072
1155,0,0.0424422,-0.00120296,2.2194,-106.907,88.3005,269.18
1156,0,0.0416669,-0.000557844,2.22002,-104.673,90.5457,269.125
1157,0,0.0407392,-0.000354458,2.22097,-102.641,92.6783,269.036
1158,0,0.0426508,-0.00128893,2.22221,-100.839,94.7523,269.17
1159,0,0.041355,-0.00204053,2.22322,-99.1276,96.7417,269.089
1160,0,0.0429186,-0.00186372,2.22489,-97.678,98.536,269.192
1161,0,0.0416359,-0.00208833,2.22633,-96.3779,100.322,269.184
1162,0,0.0408931,-0.00185976,2.22806,-95.1838,101.999,269.094
1163,0,0.0418387,-0.00190901,2.22976,-94.2844,103.536,269.145
1164,0,0.0423739,-0.00235549,2.23146,-93.5509,105.05,269.115
1165,0,0.0418288,-0.00185864,2.23353,-92.9401,106.38,269.003
1166,0,0.0419824,-0.00197848,2.23592,-92.5288,107.623,269.099
1167,0,0.0419898,-0.00208266,2.23802,-92.3576,108.706,269.167
1168,0,0.0424004,-0.00278305,2.24002,-92.3752,109.67,269.144
1169,0,0.0438887,-0.00283328,2.24227,-92.5436,110.484,269.205
1170,0,0.0428098,-0.00303056,2.24428,-92.8839,111.232,269.194
1171,0,0.041764,-0.00236801,2.24664,-93.4032,111.832,269.228
1172,0,0.0417559,-0.00248621,2.24947,-94.2175,112.193,269.223
1173,0,0.0423889,-0.00280876,2.25096,-95.1361,112.244,269.307
1174,0,0.0415649,-0.00205269,2.25268,-96.3941,112.111,269.248
1175,0,0.0433338,-0.00217322,2.25413,-97.8146,111.703,269.261
1176,0,0.0430155,-0.00100379,2.25622,-99.4294,111.043,269.308
1177,0,0.0417708,-0.00231269,2.25669,-101.355,110.191,269.265
1178,0,0.0408866,-0.00205726,2.25821,-103.495,108.994,269.364
1179,0,0.0428894,-0.00150671,2.25927,-105.904,107.501,269.412
1180,0,0.0418535,-0.00188837,2.26109,-108.581,105.662,269.389
1181,0,0.0427203,-0.00198719,2.2615,-111.474,103.681,269.483
1182,0,0.041636,-0.00135499,2.26254,-114.637,101.414,269.438
1183,0,0.0430271,-0.00122899,2.26345,-117.98,98.8669,269.531
1184,0,0.0419755,-0.000743856,2.26434,-121.575,95.9924,269.524
1185,0,0.0424724,-0.000525672,2.26486,-125.451,92.9159,269.565
1186,0,0.0442469,-0.000312703,2.26596,-129.451,89.6121,269.565
1187,0,0.043946,0.000405418,2.26691,-133.733,85.9877,269.606
1188,0,0.0438838,0.000967184,2.26732,-138.34,82.0568,269.617
1189,0,0.0449596,0.000492412,2.2682,-142.95,77.7898,269.615
1190,0,0.0443774,0.00216084,2.26843,-147.777,73.3705,269.529
1191,0,0.0450193,0.00176098,2.26859,-152.786,68.626,269.573
1192,0,0.0443428,0.00249187,2.26857,-157.976,63.6929,269.666
1193,0,0.044685,0.00249829,2.26846,-163.353,58.5017,269.762
1194,0,0.0446441,0.00254673,2.26854,-168.803,53.0006,269.96
1195,0,0.043433,0.00176779,2.26866,-174.604,47.4117,269.918
1196,0,0.0451895,0.00345739,2.26898,-180.403,41.7778,269.895
1197,0,0.0459951,0.00338439,2.26873,-186.27,35.985,269.998
1198,0,0.0452623,0.00418513,2.26957,-192.29,30.1623,269.998
1199,0,0.0461046,0.00365171,2.26943,-198.359,24.1715,270.056
1200,0,0.0482975,0.00499456,2.26951,-204.535,18.1172,270.184
1201,0,0.0444356,0.00383114,2.26962,-210.905,11.9897,270.199
1202,0,0.0462863,0.00490019,2.26983,-217.29,5.84513,270.328
1203,0,0.0460084,0.00546497,2.27,-223.735,-0.386422,270.383
1204,0,0.0449498,0.00507558,2.2705,-230.223,-6.67709,270.579
1205,0,0.0453082,0.00789363,2.27029,-236.668,-12.9847,270.607
1206,0,0.045587,0.00567656,2.27058,-243.235,-19.4277,270.695
1207,0,0.0453432,0.0089914,2.27093,-249.94,-25.7208,270.811
1208,0,0.0444388,0.00671611,2.2707,-256.581,-32.3661,270.792
1209,0,0.0472331,0.00807018,2.27089,-263.288,-38.8536,271.095
1210,0,0.0457789,0.00668144,2.27191,-270.038,-45.3959,271.141
1211,0,0.0460913,0.00821254,2.27317,-276.698,-51.8494,271.372
1212,0,0.0455544,0.00655782,2.2746,-283.472,-58.0581,271.487
1213,0,0.0441226,0.00991936,2.2757,-290.269,-64.2813,271.673
1214,0,0.0448724,0.0071666,2.27686,-297.085,-70.5961,271.606
1215,0,0.0447613,0.0101729,2.27802,-303.997,-76.7787,271.722
1216,0,0.0459598,0.00884591,2.2795,-310.814,-83.2304,271.911
1217,0,0.0436166,0.00955914,2.28098,-317.617,-89.6068,271.944
