x,y,z
1218,0,0.0446356,0.00864309,2.28214,-324.494,-96.0409,272.216
1219,0,0.0458549,0.00827819,2.28329,-331.301,-102.463,272.367
1220,0,0.0442351,0.00760664,2.28429,-338.149,-109.081,272.418
1221,0,0.0453124,0.00790634,2.28447,-344.997,-115.534,272.705
1222,0,0.0453214,0.00728291,2.28519,-351.748,-122.057,272.783
1223,0,0.0435312,0.00857461,2.28609,-358.448,-128.601,272.906
1224,0,0.0445893,0.00761941,2.28717,-365.179,-135.164,273.033
1225,0,0.0459966,0.00605127,2.2873,-371.909,-141.653,273.389
1226,0,0.0426785,0.00912697,2.28855,-378.378,-148.272,273.209
1227,0,0.0420993,0.00529697,2.28846,-385.141,-154.838,273.453
1228,0,0.0459655,0.00712366,2.28887,-391.587,-161.432,274.044
1229,0,0.0400328,0.0062459,2.28936,-398.17,-168.081,273.797
1230,0,0.0436345,0.0079781,2.28919,-404.691,-174.632,274.15
1231,0,0.044582,0.00600315,2.28925,-411.289,-181.222,274.467
1232,0,0.0404219,0.00782026,2.29001,-417.913,-187.834,274.447
1233,0,0.0441038,0.00598028,2.29037,-424.294,-194.619,274.544
1234,0,0.0432951,0.00704575,2.29052,-430.928,-201.097,275.044
1235,0,0.0411873,0.0061341,2.291,-437.488,-207.868,275.045
1236,0,0.0440889,0.00416277,2.29073,-443.926,-214.547,275.43
1237,0,0.0419921,0.00624931,2.29103,-450.46,-221.139,275.657
1238,0,0.0414069,0.00368282,2.29079,-456.788,-227.736,275.68
1239,0,0.042279,0.00593511,2.29078,-463.15,-234.179,275.921
1240,0,0.0417958,0.004816,2.29144,-469.541,-240.523,276.108
1241,0,0.0407604,0.00481372,2.29114,-475.808,-246.893,276.359
1242,0,0.042602,0.00428408,2.29067,-482.011,-253.261,276.601
1243,0,0.0408315,0.0029623,2.2909,-488.174,-259.667,276.792
1244,0,0.040275,0.00375704,2.2909,-494.25,-265.936,276.916
1245,0,0.0438722,0.00151282,2.29127,-500.339,-272.089,277.223
1246,0,0.0382532,0.00260515,2.29066,-506.318,-278.15,277.354
1247,0,0.039622,0.00193697,2.2906,-512.169,-284.075,277.595
1248,0,0.0408064,0.00121667,2.29147,-517.929,-290.015,277.771
1249,0,0.0398867,0.00168357,2.29067,-523.69,-295.796,277.824
1250,0,0.0401554,0.00159144,2.29056,-529.415,-301.521,277.917
1251,0,0.0376869,0.0011199,2.29146,-535.112,-307.141,278.116
1252,0,0.0394835,0.00140637,2.29037,-540.674,-312.743,278.295
1253,0,0.0389924,0.000621138,2.29134,-545.983,-318.353,278.42
1254,0,0.0395183,-0.000508882,2.29124,-551.28,-323.835,278.639
1255,0,0.0402522,0.000415547,2.29077,-556.711,-329.117,278.77
1256,0,0.0385929,5.99E-05,2.29123,-561.834,-334.383,278.83
1257,0,0.0389904,-0.000661471,2.29125,-566.987,-339.52,278.957
1258,0,0.0389793,-0.000224609,2.2911,-572.087,-344.544,279.129
1259,0,0.0398026,-0.000121089,2.29114,-577.053,-349.66,279.246
1260,0,0.037858,9.93E-06,2.29091,-582.077,-354.647,279.297
1261,0,0.0384119,0.000362786,2.29153,-587.066,-359.589,279.418
1262,0,0.0388096,-0.000467918,2.29169,-591.934,-364.581,279.454
1263,0,0.0383555,-0.000202011,2.29122,-596.79,-369.367,279.717
1264,0,0.0367903,0.000500004,2.29139,-601.581,-374.16,279.846
1265,0,0.0378081,-3.38E-05,2.29194,-606.234,-378.984,279.957
1266,0,0.037619,-1.45E-05,2.29158,-610.848,-383.651,280.154
1267,0,0.0366614,-0.000136557,2.29151,-615.456,-388.244,280.266
1268,0,0.0378628,0.000185969,2.29181,-619.947,-392.897,280.433
1269,0,0.0370228,-8.96E-05,2.29217,-624.507,-397.482,280.589
1270,0,0.0385218,5.94E-05,2.29252,-629.002,-402.016,280.734
1271,0,0.0379449,0.000176942,2.29269,-633.465,-406.678,280.766
1272,0,0.0375957,0.000245827,2.29274,-638.006,-411.214,280.917
1273,0,0.0382077,0.000381239,2.29317,-642.489,-415.613,281.02
1274,0,0.0389889,1.30E-05,2.29301,-646.803,-420.166,281.083
1275,0,0.0382924,0.000983096,2.29278,-651.128,-424.54,281.214
1276,0,0.0392465,0.000739447,2.2928,-655.376,-428.882,281.32
1277,0,0.038863,0.0015593,2.29271,-659.607,-433.199,281.417
1278,0,0.0397613,0.00140484,2.293,-663.863,-437.471,281.611
1279,0,0.0394265,0.00211485,2.29327,-668.044,-441.792,281.733
1280,0,0.0391284,0.00156821,2.2924,-672.17,-445.986,281.788
1281,0,0.0402019,0.00159224,2.29238,-676.308,-450.231,282.057
1282,0,0.03986,0.00134133,2.29287,-680.349,-454.459,282.108
1283,0,0.0390991,0.00149631,2.29264,-684.512,-458.549,282.168
1284,0,0.038686,0.00217813,2.2924,-688.585,-462.711,282.355
1285,0,0.0389158,0.00192766,2.29238,-692.699,-466.798,282.428
1286,0,0.0374708,0.00176046,2.29289,-696.737,-470.834,282.475
1287,0,0.0385421,0.00195946,2.29275,-700.724,-474.837,282.548
1288,0,0.0381941,0.0018276,2.29297,-704.673,-478.837,282.704
1289,0,0.0376975,0.00220942,2.29281,-708.53,-482.803,282.795
1290,0,0.0392022,0.00140293,2.29361,-712.397,-486.684,282.927
1291,0,0.0390166,0.00092389,2.2936,-716.159,-490.531,283.031
1292,0,0.0378361,0.000972343,2.29398,-719.995,-494.328,283.149
1293,0,0.0381141,0.000474666,2.2935,-723.674,-498.146,283.401
1294,0,0.0362495,0.0010868,2.29386,-727.395,-501.87,283.478
1295,0,0.0366442,0.00108139,2.29398,-731.016,-505.578,283.577
1296,0,0.0357349,0.0017561,2.29352,-734.693,-509.222,283.737
1297,0,0.0354938,0.00144115,2.29411,-738.307,-512.778,283.809
1298,0,0.0339295,0.00153729,2.29404,-741.743,-516.223,283.818
1299,0,0.0350756,0.00123025,2.29414,-744.984,-519.579,283.977
1300,0,0.0340841,0.00150298,2.29322,-748.174,-522.787,283.999
1301,0,0.0369911,0.000918014,2.29282,-751.107,-525.92,284.049
1302,0,0.0354551,0.00158077,2.29348,-754.063,-529.075,284.158
1303,0,0.0349733,0.00166407,2.29271,-756.886,-532.272,284.147
1304,0,0.0347782,0.000777359,2.29336,-759.853,-535.385,284.225
1305,0,0.0358095,0.00160773,2.29304,-762.688,-538.375,284.24
1306,0,0.0366324,0.00137531,2.29258,-765.587,-541.271,284.415
1307,0,0.0341391,0.00215181,2.29321,-768.472,-544.085,284.48
1308,0,0.0341485,0.0011615,2.29368,-771.339,-546.836,284.59
1309,0,0.0352757,0.00190784,2.29322,-774.143,-549.514,284.735
1310,0,0.0342285,0.00159005,2.29286,-776.91,-552.219,284.791
1311,0,0.0325446,0.00146502,2.29394,-779.608,-554.862,284.918
1312,0,0.0329929,0.00219845,2.29357,-782.261,-557.444,285.002
1313,0,0.0335054,0.00162282,2.29442,-784.863,-560.097,285.071
1314,0,0.0331106,0.00111859,2.29414,-787.387,-562.667,285.112
1315,0,0.0333762,0.00183547,2.2936,-789.839,-565.135,285.156
1316,0,0.0333462,0.00157306,2.29418,-792.217,-567.644,285.225
1317,0,0.0343332,0.00141984,2.2941,-794.428,-569.934,285.337
1318,0,0.0366033,0.00132312,2.29489,-796.568,-572.121,285.278
1319,0,0.0353397,0.00135676,2.29508,-798.696,-574.32,285.346
1320,0,0.0360834,0.00113485,2.29447,-800.878,-576.497,285.361
1321,0,0.0355287,0.00156144,2.29498,-802.928,-578.442,285.327
1322,0,0.0354631,0.00276167,2.29488,-805.045,-580.659,285.432
1323,0,0.0377177,0.0015381,2.29365,-807.253,-583.103,285.365
1324,0,0.0378026,0.00183972,2.29157,-809.498,-585.534,285.472
1325,0,0.037472,0.00245076,2.29172,-811.841,-588.103,285.371
1326,0,0.0374324,0.0029052,2.28976,-814.465,-590.736,285.587
1327,0,0.0419726,0.0015817,2.28841,-816.856,-593.47,285.641
1328,0,0.0367974,0.00271168,2.2868,-819.408,-596.44,285.591
1329,0,0.0354829,0.00382402,2.28556,-822.072,-599.549,285.605
1330,0,0.0365561,0.00359253,2.28331,-824.672,-602.788,285.682
1331,0,0.0384914,0.0030567,2.28112,-827.27,-606.16,285.835
1332,0,0.0403892,0.00251422,2.27917,-830.102,-609.585,286.006
1333,0,0.0387131,0.00242269,2.27764,-832.91,-613.186,286.051
1334,0,0.0386333,0.00257706,2.27527,-835.673,-616.886,286.103
1335,0,0.0392549,0.00186127,2.27258,-838.556,-620.512,286.122
1336,0,0.0378196,0.00271007,2.27006,-841.466,-624.323,286.3
1337,0,0.0383412,0.00154013,2.26728,-844.482,-628.175,286.372
1338,0,0.0393379,0.0026388,2.2645,-847.569,-632.091,286.531
1339,0,0.0381876,0.00314353,2.26251,-850.586,-636.15,286.607
1340,0,0.0379882,0.00401534,2.25982,-853.752,-640.174,286.637
1341,0,0.0352379,0.00519037,2.25734,-856.903,-644.222,286.75
1342,0,0.035821,0.00556694,2.25461,-860.024,-648.356,286.823
1343,0,0.0365666,0.00499631,2.25132,-863.273,-652.504,286.962
1344,0,0.0385012,0.00431983,2.24838,-866.457,-656.845,287.069
1345,0,0.0386899,0.00415879,2.24583,-869.937,-660.971,286.997
1346,0,0.0377153,0.00549098,2.24288,-873.367,-665.277,287.184
1347,0,0.036706,0.00598821,2.23954,-876.76,-669.574,287.142
1348,0,0.0380749,0.00573318,2.23706,-880.172,-674.091,287.305
1349,0,0.0372459,0.00546436,2.23287,-883.739,-678.596,287.376
1350,0,0.0397467,0.00523869,2.22998,-887.453,-683.207,287.505
1351,0,0.037963,0.00563321,2.22648,-891.117,-687.838,287.496
1352,0,0.0344311,0.00765405,2.22355,-894.812,-692.43,287.776
1353,0,0.0367198,0.00609567,2.22068,-898.639,-697.096,287.831
1354,0,0.0378878,0.00515201,2.21681,-902.343,-701.892,287.84
1355,0,0.0370468,0.00506289,2.21384,-906.364,-706.559,288.004
1356,0,0.0355078,0.00679128,2.20968,-910.349,-711.33,288.265
1357,0,0.0367227,0.00535322,2.20639,-914.303,-715.984,288.335
1358,0,0.0410021,0.00581028,2.20374,-918.359,-720.666,288.356
1359,0,0.0374744,0.0069444,2.2005,-922.422,-725.36,288.518
1360,0,0.0373637,0.00661553,2.19784,-926.475,-730.028,288.559
1361,0,0.0379375,0.00537525,2.19518,-930.362,-734.544,288.635
1362,0,0.0391476,0.0054891,2.1933,-934.511,-738.904,288.624
1363,0,0.0392143,0.00645432,2.19168,-938.658,-743.277,288.768
1364,0,0.0383337,0.0075176,2.18951,-942.813,-747.554,288.951
1365,0,0.0366015,0.00833169,2.18842,-947.173,-751.648,289.028
1366,0,0.0356561,0.00863942,2.18761,-951.527,-755.783,289.121
1367,0,0.037676,0.00752723,2.1862,-955.881,-759.716,289.369
1368,0,0.0356036,0.00784547,2.18482,-960.364,-763.48,289.436
1369,0,0.0363227,0.00811114,2.18513,-964.778,-767.273,289.58
1370,0,0.0379812,0.00858902,2.18663,-969.274,-770.829,289.659
1371,0,0.0376364,0.00807398,2.18631,-973.736,-774.261,289.703
1372,0,0.0384295,0.00779562,2.18558,-977.949,-777.804,289.779
1373,0,0.0381134,0.00826861,2.18529,-982.174,-781.206,289.819
1374,0,0.0367816,0.00832902,2.18582,-986.388,-784.617,290.045
1375,0,0.0353332,0.00903449,2.18605,-990.591,-788.049,290.135
1376,0,0.03645,0.00881415,2.18663,-994.717,-791.412,290.157
1377,0,0.036777,0.0096459,2.18686,-998.736,-794.851,290.265
1378,0,0.036164,0.00963618,2.18604,-1002.79,-798.156,290.323
1379,0,0.0388691,0.00813011,2.18639,-1006.78,-801.335,290.502
1380,0,0.0390002,0.00776708,2.18626,-1010.66,-804.39,290.492
1381,0,0.0359813,0.00837318,2.18616,-1014.36,-807.629,290.72
1382,0,0.0368925,0.00965219,2.1863,-1018.14,-810.61,290.759
1383,0,0.0381967,0.00844456,2.18621,-1021.9,-813.739,290.911
1384,0,0.0362563,0.00790587,2.1857,-1025.59,-816.707,291.059
1385,0,0.0361608,0.00875979,2.18656,-1029.15,-819.622,291.161
1386,0,0.0362217,0.00873817,2.18636,-1032.61,-822.567,291.266
1387,0,0.0379303,0.00905741,2.18703,-1036.13,-825.44,291.35
1388,0,0.0365142,0.00828786,2.18753,-1039.71,-828.111,291.449
1389,0,0.0343644,0.0102901,2.18647,-1043.01,-830.826,291.537
1390,0,0.0364205,0.00865003,2.18658,-1046.26,-833.555,291.643
1391,0,0.0358738,0.00956616,2.18738,-1049.58,-836.265,291.755
1392,0,0.0362023,0.0090534,2.18656,-1052.76,-838.917,291.984
1393,0,0.0349897,0.00859342,2.18643,-1055.92,-841.486,292.02
1394,0,0.0380318,0.00921087,2.18683,-1059,-844.068,292.082
1395,0,0.0359737,0.00958886,2.18631,-1061.94,-846.453,292.022
1396,0,0.0382392,0.00846226,2.1876,-1064.99,-848.934,292.234
1397,0,0.0344365,0.0103532,2.18657,-1067.88,-851.184,292.243
1398,0,0.0354073,0.00974974,2.18725,-1070.82,-853.673,292.337
1399,0,0.0365042,0.00967034,2.18646,-1073.55,-855.839,292.424
1400,0,0.0354025,0.0103383,2.1875,-1076.3,-858.198,292.53
1401,0,0.0372564,0.00961528,2.1875,-1079,-860.396,292.605
1402,0,0.0357448,0.00907494,2.18646,-1081.57,-862.61,292.743
1403,0,0.0373343,0.00979182,2.18716,-1084.27,-864.728,292.829
1404,0,0.0364988,0.00993479,2.18735,-1086.74,-866.808,292.969
1405,0,0.0368374,0.00979863,2.18734,-1089.15,-868.744,292.999
1406,0,0.0339277,0.00955017,2.18682,-1091.53,-870.625,292.945
1407,0,0.0391548,0.00982529,2.18755,-1093.93,-872.644,293.14
1408,0,0.0346877,0.0103492,2.18767,-1096.25,-874.571,293.175
1409,0,0.0363459,0.00955339,2.18716,-1098.38,-876.375,293.289
1410,0,0.0358212,0.0106274,2.18768,-1100.54,-878.188,293.312
1411,0,0.0354301,0.010239,2.18753,-1102.64,-879.822,293.382
1412,0,0.0359262,0.010325,2.18695,-1104.69,-881.517,293.386
1413,0,0.0337013,0.0116065,2.18785,-1106.75,-883.092,293.464
1414,0,0.0381565,0.00971085,2.18723,-1108.59,-884.755,293.633
1415,0,0.0326831,0.0104417,2.1867,-1110.53,-886.288,293.53
1416,0,0.0352002,0.0111558,2.18803,-1112.39,-887.814,293.624
1417,0,0.0379924,0.00979477,2.18779,-1114.12,-889.314,293.741
1418,0,0.0354772,0.010175,2.1871,-1115.88,-890.69,293.745
1419,0,0.0357512,0.0110389,2.18856,-1117.51,-891.991,293.821
1420,0,0.0384567,0.0102636,2.18787,-1119.07,-893.225,293.84
1421,0,0.0349722,0.0108049,2.18686,-1120.54,-894.491,293.812
1422,0,0.0340509,0.010884,2.18761,-1121.96,-895.793,293.966
1423,0,0.0386131,0.00986953,2.18783,-1123.43,-896.941,294.068
1424,0,0.0389666,0.00980617,2.18739,-1124.81,-898.061,294.066
1425,0,0.0366063,0.0109708,2.18797,-1125.99,-899.142,294.038
1426,0,0.0352306,0.011201,2.18844,-1127.29,-900.18,294.125
1427,0,0.0357562,0.0103576,2.18748,-1128.4,-901.048,294.14
1428,0,0.0373344,0.00982533,2.18704,-1129.57,-901.97,294.225
1429,0,0.037461,0.011406,2.18779,-1130.54,-902.882,294.25
1430,0,0.0353623,0.0122862,2.18883,-1131.51,-903.703,294.282
1431,0,0.0352653,0.0109206,2.18829,-1132.42,-904.43,294.303
1432,0,0.038064,0.00950432,2.18738,-1133.31,-905.124,294.32
1433,0,0.0374282,0.00933509,2.18691,-1134.02,-905.706,294.335
1434,0,0.0373075,0.00993518,2.18705,-1134.81,-906.34,294.393
1435,0,0.0365189,0.0111354,2.18798,-1135.39,-906.831,294.363
1436,0,0.0357058,0.0114397,2.18819,-1135.91,-907.305,294.332
1437,0,0.0353679,0.0118967,2.18886,-1136.52,-907.78,294.417
1438,0,0.035135,0.0116703,2.18877,-1137.03,-908.163,294.474
1439,0,0.0358529,0.0110993,2.1884,-1137.36,-908.527,294.479
1440,0,0.0358936,0.0102241,2.18806,-1137.64,-908.752,294.462
1441,0,0.0357917,0.00960582,2.18764,-1137.89,-908.971,294.446
1442,0,0.0367091,0.00973412,2.18804,-1138.11,-909.166,294.47
1443,0,0.0373182,0.00935392,2.18788,-1138.23,-909.263,294.507
1444,0,0.0373233,0.00910988,2.18781,-1138.29,-909.259,294.513
1445,0,0.03694,0.0093373,2.18788,-1138.26,-909.21,294.493
1446,0,0.0367985,0.00963078,2.18794,-1138.15,-909.149,294.455
1447,0,0.0360247,0.00952499,2.1876,-1138.01,-909.038,294.438
1448,0,0.0361191,0.0100606,2.18808,-1137.89,-908.967,294.475
1449,0,0.0361594,0.0102574,2.18804,-1137.75,-908.85,294.474
1450,0,0.0359959,0.0103517,2.18802,-1137.6,-908.748,294.471
1451,0,0.0359812,0.0107407,2.18818,-1137.52,-908.596,294.448
1452,0,0.0356673,0.0110304,2.1883,-1137.37,-908.484,294.45
1453,0,0.0354625,0.0112996,2.18847,-1137.23,-908.346,294.443
1454,0,0.0355614,0.0114476,2.18869,-1137.08,-908.243,294.454
1455,0,0.035346,0.0119656,2.18899,-1136.95,-908.122,294.451
1456,0,0.0352838,0.0120236,2.18911,-1136.76,-907.991,294.436
1457,0,0.0353877,0.0121609,2.18913,-1136.58,-907.847,294.434
1458,0,0.0355921,0.0117434,2.1887,-1136.43,-907.678,294.398
1459,0,0.0356912,0.0117652,2.18851,-1136.25,-907.534,294.394
1460,0,0.036177,0.0114535,2.18822,-1136.12,-907.398,294.412
1461,0,0.0358314,0.011181,2.18834,-1135.97,-907.308,294.363
1462,0,0.0359267,0.0110469,2.18829,-1135.85,-907.256,294.375
1463,0,0.0357911,0.0110709,2.18822,-1135.75,-907.168,294.338
1464,0,0.036506,0.0113229,2.18831,-1135.69,-907.1,294.344
1465,0,0.0362999,0.0111981,2.18814,-1135.63,-907.018,294.368
1466,0,0.0367903,0.0111917,2.18824,-1135.6,-906.932,294.376
1467,0,0.0361573,0.0113115,2.18816,-1135.55,-906.915,294.33
1468,0,0.0365102,0.0112053,2.18816,-1135.51,-906.917,294.371
1469,0,0.0363401,0.011241,2.18814,-1135.5,-906.887,294.358
1470,0,0.0361638,0.0113564,2.18818,-1135.47,-906.898,294.353
1471,0,0.0365311,0.0113582,2.18818,-1135.48,-906.899,294.383
1472,0,0.0361772,0.0111169,2.18818,-1135.49,-906.877,294.343
1473,0,0.0362621,0.011181,2.1881,-1135.49,-906.897,294.356
1474,0,0.0364733,0.0113057,2.18815,-1135.5,-906.892,294.37
1475,0,0.0364116,0.0111586,2.18811,-1135.5,-906.9,294.364
1476,0,0.0363363,0.0111824,2.18808,-1135.51,-906.918,294.382
1477,0,0.0361793,0.0110712,2.18807,-1135.51,-906.923,294.379
1478,0,0.0362774,0.011451,2.18814,-1135.5,-906.918,294.334
1479,0,0.0364484,0.0111441,2.18804,-1135.51,-906.904,294.34
1480,0,0.0363157,0.0111984,2.18818,-1135.51,-906.897,294.369
1481,0,0.0365221,0.0111033,2.18807,-1135.5,-906.882,294.366
1482,0,0.0362882,0.0112883,2.18819,-1135.5,-906.901,294.372
1483,0,0.0362124,0.0113033,2.18819,-1135.49,-906.905,294.359
1484,0,0.0361697,0.0112434,2.18816,-1135.49,-906.889,294.337
1485,0,0.0362619,0.0113844,2.18826,-1135.5,-906.896,294.357
1486,0,0.0363606,0.0111889,2.18816,-1135.51,-906.879,294.379
1487,0,0.0364034,0.0111794,2.18817,-1135.51,-906.879,294.371
1488,0,0.0363671,0.0113081,2.18821,-1135.5,-906.91,294.365
1489,0,0.0363857,0.0112806,2.18817,-1135.49,-906.918,294.363
1490,0,0.0359949,0.0113608,2.18822,-1135.5,-906.912,294.348
1491,0,0.0362734,0.0113141,2.18816,-1135.5,-906.917,294.365
1492,0,0.0361499,0.0111748,2.18817,-1135.5,-906.875,294.377
1493,0,0.0363129,0.0112718,2.18812,-1135.49,-906.877,294.36
1494,0,0.0359616,0.0113398,2.18826,-1135.5,-906.887,294.339
1495,0,0.0363924,0.0112658,2.18816,-1135.49,-906.911,294.349
1496,0,0.0360074,0.0113732,2.18812,-1135.5,-906.909,294.356
1497,0,0.0362452,0.0113896,2.18818,-1135.5,-906.899,294.365
1498,0,0.0360929,0.0112105,2.18817,-1135.49,-906.896,294.365
1499,0,0.0365896,0.0110897,2.18821,-1135.49,-906.889,294.355
1500,0,0.0362308,0.0113646,2.18822,-1135.5,-906.889,294.34
1501,0,0.0361932,0.0112831,2.1883,-1135.49,-906.904,294.351
1502,0,0.0359762,0.0113032,2.1881,-1135.5,-906.914,294.374
1503,0,0.0364917,0.011197,2.18825,-1135.49,-906.908,294.378
1504,0,0.0360448,0.0113796,2.18821,-1135.49,-906.909,294.366
1505,0,0.0365496,0.0111528,2.18811,-1135.5,-906.885,294.355
1506,0,0.0363301,0.0110669,2.1881,-1135.5,-906.885,294.327
1507,0,0.0363855,0.0112226,2.18823,-1135.5,-906.894,294.34
1508,0,0.0364628,0.0111738,2.18819,-1135.5,-906.88,294.371
1509,0,0.0362432,0.0112616,2.18814,-1135.5,-906.9,294.358
1510,0,0.0362331,0.0111775,2.18814,-1135.49,-906.91,294.349
1511,0,0.0364407,0.0110794,2.18801,-1135.49,-906.895,294.365
1512,0,0.0362445,0.011157,2.18806,-1135.5,-906.894,294.343
1513,0,0.0361764,0.0112167,2.18812,-1135.49,-906.893,294.375
1514,0,0.0366977,0.0110705,2.18819,-1135.49,-906.891,294.381
1515,0,0.0360617,0.0112208,2.18812,-1135.5,-906.88,294.347
1516,0,0.0363246,0.0113281,2.18822,-1135.5,-906.906,294.34
1517,0,0.0361829,0.0111965,2.18818,-1135.5,-906.908,294.358
1518,0,0.0363012,0.0110903,2.18813,-1135.5,-906.893,294.35
1519,0,0.0363924,0.0112588,2.18822,-1135.49,-906.904,294.382
1520,0,0.0363389,0.0111305,2.18805,-1135.49,-906.874,294.364
1521,0,0.0364396,0.0112065,2.18817,-1135.5,-906.878,294.34
1522,0,0.0362396,0.011255,2.18819,-1135.5,-906.908,294.359
1523,0,0.036327,0.0113691,2.1882,-1135.5,-906.906,294.374
1524,0,0.0365313,0.0111635,2.18814,-1135.5,-906.899,294.364
1525,0,0.0362737,0.0113022,2.18824,-1135.49,-906.891,294.358
1526,0,0.0361146,0.0112793,2.18813,-1135.49,-906.89,294.352
1527,0,0.0364737,0.0112477,2.18815,-1135.49,-906.881,294.335
1528,0,0.0362104,0.0111553,2.18811,-1135.5,-906.895,294.341
1529,0,0.0362887,0.0111379,2.18816,-1135.5,-906.901,294.382
1530,0,0.0364973,0.0109875,2.18804,-1135.49,-906.902,294.378
1531,0,0.0364488,0.0111364,2.18815,-1135.49,-906.889,294.338
1532,0,0.0364401,0.0111694,2.18812,-1135.5,-906.892,294.336
1533,0,0.0361638,0.0110815,2.18812,-1135.5,-906.895,294.341
1534,0,0.036387,0.0110056,2.18818,-1135.5,-906.892,294.371
